created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-07-13T23:09:30-06:00,1067,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:09:46-06:00,1068,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:10:01-06:00,1069,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:10:17-06:00,1070,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:10:32-06:00,1071,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:10:48-06:00,1072,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:11:04-06:00,1073,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:11:20-06:00,1074,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:11:35-06:00,1075,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:11:51-06:00,1076,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:12:06-06:00,1077,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:12:22-06:00,1078,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:12:37-06:00,1079,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:12:53-06:00,1080,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:13:09-06:00,1081,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:13:24-06:00,1082,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:13:41-06:00,1083,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:13:57-06:00,1084,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:14:12-06:00,1085,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:14:28-06:00,1086,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:14:44-06:00,1087,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:15:00-06:00,1088,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:15:15-06:00,1089,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:15:31-06:00,1090,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:15:46-06:00,1091,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:16:02-06:00,1092,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:16:18-06:00,1093,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:16:33-06:00,1094,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:16:49-06:00,1095,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:17:04-06:00,1096,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:17:21-06:00,1097,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:17:36-06:00,1098,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:17:52-06:00,1099,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:18:08-06:00,1100,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:18:25-06:00,1101,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:18:59-06:00,1102,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:19:15-06:00,1103,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:19:30-06:00,1104,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:19:46-06:00,1105,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:20:01-06:00,1106,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:20:17-06:00,1107,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:20:33-06:00,1108,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:20:48-06:00,1109,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:21:04-06:00,1110,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:21:19-06:00,1111,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:21:35-06:00,1112,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:21:50-06:00,1113,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:22:06-06:00,1114,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:22:21-06:00,1115,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:22:37-06:00,1116,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:22:53-06:00,1117,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:23:08-06:00,1118,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:23:24-06:00,1119,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:23:39-06:00,1120,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:23:55-06:00,1121,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:24:10-06:00,1122,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:24:26-06:00,1123,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:24:41-06:00,1124,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:24:57-06:00,1125,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:25:13-06:00,1126,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:25:32-06:00,1127,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:25:48-06:00,1128,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:26:03-06:00,1129,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:26:18-06:00,1130,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:26:34-06:00,1131,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:26:50-06:00,1132,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:27:06-06:00,1133,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:27:21-06:00,1134,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:27:37-06:00,1135,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:27:53-06:00,1136,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:28:08-06:00,1137,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:28:46-06:00,1138,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:29:02-06:00,1139,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:29:17-06:00,1140,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:29:33-06:00,1141,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:29:48-06:00,1142,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:30:04-06:00,1143,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:30:19-06:00,1144,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:30:35-06:00,1145,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:30:51-06:00,1146,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:31:06-06:00,1147,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:31:21-06:00,1148,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:31:37-06:00,1149,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:31:53-06:00,1150,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:32:09-06:00,1151,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:32:25-06:00,1152,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:32:41-06:00,1153,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:32:56-06:00,1154,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:33:12-06:00,1155,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:33:28-06:00,1156,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:33:43-06:00,1157,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:34:00-06:00,1158,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:34:16-06:00,1159,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:34:31-06:00,1160,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:34:46-06:00,1161,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:35:02-06:00,1162,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:35:17-06:00,1163,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:35:33-06:00,1164,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:35:48-06:00,1165,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:36:04-06:00,1166,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:36:20-06:00,1167,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:36:35-06:00,1168,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:36:51-06:00,1169,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:37:06-06:00,1170,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:37:22-06:00,1171,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:37:37-06:00,1172,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:37:53-06:00,1173,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:38:08-06:00,1174,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:38:24-06:00,1175,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:38:39-06:00,1176,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:38:55-06:00,1177,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:39:11-06:00,1178,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:39:27-06:00,1179,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:39:42-06:00,1180,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:39:57-06:00,1181,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:40:13-06:00,1182,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:40:29-06:00,1183,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:40:44-06:00,1184,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:41:00-06:00,1185,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:41:15-06:00,1186,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:41:30-06:00,1187,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:41:46-06:00,1188,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:42:01-06:00,1189,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:42:17-06:00,1190,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:42:33-06:00,1191,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:42:48-06:00,1192,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:43:04-06:00,1193,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:43:19-06:00,1194,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:43:35-06:00,1195,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:43:50-06:00,1196,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:44:06-06:00,1197,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:44:21-06:00,1198,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:44:37-06:00,1199,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:44:52-06:00,1200,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:45:08-06:00,1201,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:45:24-06:00,1202,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:45:39-06:00,1203,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:45:54-06:00,1204,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:46:10-06:00,1205,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:46:26-06:00,1206,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:46:41-06:00,1207,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:46:57-06:00,1208,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:47:12-06:00,1209,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:47:28-06:00,1210,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:47:43-06:00,1211,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:47:59-06:00,1212,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:48:14-06:00,1213,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:48:29-06:00,1214,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:48:45-06:00,1215,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:49:01-06:00,1216,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:49:16-06:00,1217,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:49:31-06:00,1218,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:49:47-06:00,1219,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:50:02-06:00,1220,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:50:18-06:00,1221,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:50:33-06:00,1222,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:50:49-06:00,1223,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:51:04-06:00,1224,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:51:20-06:00,1225,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:51:35-06:00,1226,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:51:51-06:00,1227,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:52:06-06:00,1228,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:52:22-06:00,1229,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:52:37-06:00,1230,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:52:53-06:00,1231,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:53:08-06:00,1232,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:53:24-06:00,1233,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:53:40-06:00,1234,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:54:15-06:00,1235,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:54:31-06:00,1236,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:54:47-06:00,1237,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:55:02-06:00,1238,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:55:17-06:00,1239,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:55:33-06:00,1240,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:55:48-06:00,1241,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:56:04-06:00,1242,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:56:19-06:00,1243,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:56:35-06:00,1244,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:56:50-06:00,1245,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:57:05-06:00,1246,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:57:21-06:00,1247,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:57:37-06:00,1248,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:57:52-06:00,1249,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:58:08-06:00,1250,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:58:43-06:00,1251,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:58:59-06:00,1252,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:59:14-06:00,1253,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:59:30-06:00,1254,0,0,0,0,0,0,0,0,,,,
2023-07-13T23:59:46-06:00,1255,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:00:01-06:00,1256,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:00:16-06:00,1257,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:00:32-06:00,1258,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:00:49-06:00,1259,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:01:04-06:00,1260,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:01:20-06:00,1261,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:01:35-06:00,1262,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:01:51-06:00,1263,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:02:06-06:00,1264,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:02:22-06:00,1265,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:02:38-06:00,1266,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:02:54-06:00,1267,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:03:10-06:00,1268,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:03:45-06:00,1269,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:04:01-06:00,1270,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:04:37-06:00,1271,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:04:52-06:00,1272,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:05:09-06:00,1273,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:05:25-06:00,1274,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:05:40-06:00,1275,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:05:56-06:00,1276,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:06:11-06:00,1277,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:06:27-06:00,1278,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:06:43-06:00,1279,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:06:59-06:00,1280,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:07:14-06:00,1281,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:07:30-06:00,1282,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:07:45-06:00,1283,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:08:01-06:00,1284,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:08:17-06:00,1285,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:08:32-06:00,1286,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:08:48-06:00,1287,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:09:03-06:00,1288,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:09:18-06:00,1289,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:09:34-06:00,1290,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:09:50-06:00,1291,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:10:05-06:00,1292,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:10:21-06:00,1293,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:10:36-06:00,1294,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:10:51-06:00,1295,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:11:07-06:00,1296,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:11:22-06:00,1297,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:11:38-06:00,1298,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:11:53-06:00,1299,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:12:09-06:00,1300,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:12:25-06:00,1301,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:12:40-06:00,1302,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:12:56-06:00,1303,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:13:11-06:00,1304,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:13:27-06:00,1305,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:13:43-06:00,1306,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:13:59-06:00,1307,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:14:15-06:00,1308,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:14:30-06:00,1309,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:14:46-06:00,1310,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:15:01-06:00,1311,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:15:16-06:00,1312,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:15:32-06:00,1313,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:15:48-06:00,1314,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:16:03-06:00,1315,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:16:18-06:00,1316,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:16:34-06:00,1317,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:16:49-06:00,1318,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:17:05-06:00,1319,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:17:21-06:00,1320,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:17:36-06:00,1321,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:17:51-06:00,1322,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:18:07-06:00,1323,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:18:22-06:00,1324,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:18:38-06:00,1325,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:18:53-06:00,1326,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:19:09-06:00,1327,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:19:25-06:00,1328,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:19:40-06:00,1329,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:19:56-06:00,1330,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:20:11-06:00,1331,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:20:27-06:00,1332,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:20:42-06:00,1333,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:20:58-06:00,1334,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:21:13-06:00,1335,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:21:29-06:00,1336,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:21:44-06:00,1337,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:22:00-06:00,1338,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:22:16-06:00,1339,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:22:31-06:00,1340,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:22:47-06:00,1341,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:23:02-06:00,1342,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:23:18-06:00,1343,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:23:33-06:00,1344,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:23:49-06:00,1345,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:24:04-06:00,1346,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:24:20-06:00,1347,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:24:35-06:00,1348,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:24:51-06:00,1349,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:25:06-06:00,1350,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:25:22-06:00,1351,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:25:38-06:00,1352,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:25:53-06:00,1353,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:26:08-06:00,1354,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:26:24-06:00,1355,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:26:40-06:00,1356,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:26:55-06:00,1357,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:27:11-06:00,1358,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:27:26-06:00,1359,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:27:42-06:00,1360,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:27:57-06:00,1361,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:28:13-06:00,1362,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:28:48-06:00,1363,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:29:04-06:00,1364,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:29:19-06:00,1365,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:29:35-06:00,1366,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:29:51-06:00,1367,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:30:06-06:00,1368,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:30:22-06:00,1369,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:30:38-06:00,1370,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:30:53-06:00,1371,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:31:29-06:00,1372,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:31:44-06:00,1373,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:32:00-06:00,1374,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:32:15-06:00,1375,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:32:31-06:00,1376,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:32:46-06:00,1377,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:33:02-06:00,1378,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:33:18-06:00,1379,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:33:33-06:00,1380,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:33:49-06:00,1381,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:34:04-06:00,1382,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:34:20-06:00,1383,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:34:35-06:00,1384,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:34:51-06:00,1385,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:35:06-06:00,1386,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:35:22-06:00,1387,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:35:37-06:00,1388,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:35:53-06:00,1389,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:36:08-06:00,1390,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:36:24-06:00,1391,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:36:39-06:00,1392,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:36:55-06:00,1393,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:37:10-06:00,1394,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:37:26-06:00,1395,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:37:41-06:00,1396,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:37:57-06:00,1397,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:38:12-06:00,1398,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:38:27-06:00,1399,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:38:43-06:00,1400,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:38:58-06:00,1401,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:39:14-06:00,1402,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:39:29-06:00,1403,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:39:45-06:00,1404,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:40:01-06:00,1405,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:40:16-06:00,1406,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:40:32-06:00,1407,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:40:47-06:00,1408,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:41:03-06:00,1409,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:41:18-06:00,1410,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:41:34-06:00,1411,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:41:49-06:00,1412,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:42:05-06:00,1413,0,0,0,0,0,0,0,0,,,,
2023-07-14T00:42:20-06:00,1414,0,0,0,0,0,0,0,0,,,,
